,sensor [Auto],,,,,
,Oxygen,Pressure,Temperature,Humidity,ppO2,
04/23/23 19:26:12.024,"30360","101","19.7","49.5","35.1",
04/23/23 19:26:23.308,"30360","101","19.7","49.5","35.1",
04/23/23 19:26:34.612,"30360","101","19.8","49.5","35.1",
04/23/23 19:26:46.166,"30360","101","19.7","49.5","35.1",
04/23/23 19:26:57.260,"30360","101","19.8","49.5","35.1",
04/23/23 19:27:08.694,"30360","101","19.7","49.5","35.1",
04/23/23 19:27:19.828,"30360","101","19.7","49.5","35.1",
04/23/23 19:27:31.172,"30360","101","19.8","49.5","35.1",
04/23/23 19:27:42.566,"30360","101","19.7","49.5","35.1",
04/23/23 19:27:53.770,"30360","101","19.7","49.5","35.1",
04/23/23 19:28:05.184,"30360","101","19.8","49.5","35.1",
04/23/23 19:28:16.318,"30360","101","19.8","49.5","35.1",
04/23/23 19:28:27.862,"30360","101","19.7","49.5","35.1",
04/23/23 19:28:39.326,"30360","101","19.7","49.6","35.1",
04/23/23 19:28:50.830,"30360","101","19.7","49.6","35.1",
04/23/23 19:29:02.314,"30360","101","19.7","49.6","35.1",
04/23/23 19:29:13.158,"30360","101","19.7","49.6","35.1",
04/23/23 19:29:24.293,"30360","101","19.7","49.6","35.1",
04/23/23 19:29:35.747,"30360","101","19.7","49.6","35.1",
04/23/23 19:29:46.941,"30360","101","19.8","49.6","35.1",
04/23/23 19:29:57.975,"30360","101","19.7","49.6","35.1",
04/23/23 19:30:10.148,"30360","101","19.7","49.6","35.1",
04/23/23 19:30:21.902,"30460","101","19.8","49.5","35.1",
04/23/23 19:30:33.176,"30360","101","19.8","49.6","35.1",
04/23/23 19:30:44.590,"30360","101","19.7","49.5","35",
04/23/23 19:30:56.104,"30360","101","19.8","49.5","35",
04/23/23 19:31:07.748,"30360","101","19.8","49.5","35",
04/23/23 19:31:18.912,"30360","101","19.8","49.5","35",
04/23/23 19:31:30.286,"30360","101","19.7","49.5","35",
04/23/23 19:31:42.000,"30360","101","19.8","49.6","35",
04/23/23 19:31:53.204,"30360","101","19.8","49.6","35",
04/23/23 19:32:04.838,"30360","101","19.8","49.6","35",
04/23/23 19:32:15.952,"30360","101","19.7","49.6","35",
04/23/23 19:32:27.216,"30360","101","19.7","49.6","35",
04/23/23 19:32:38.830,"30360","101","19.7","49.7","35",
04/23/23 19:32:50.524,"30360","101","19.7","49.7","35",
04/23/23 19:33:01.858,"30360","101","19.7","49.7","35",
04/23/23 19:33:12.892,"30360","101","19.7","49.7","35",
04/23/23 19:33:24.096,"30360","101","19.7","49.7","35",
04/23/23 19:33:35.380,"30360","101","19.7","49.6","35",
04/23/23 19:33:46.594,"30360","101","19.7","49.6","35",
04/23/23 19:33:58.038,"30360","101","19.7","49.7","35",
04/23/23 19:34:09.083,"30360","101","19.8","49.6","35",
04/23/23 19:34:20.437,"30360","101","19.8","49.6","35",
04/23/23 19:34:31.931,"30250","101","19.8","49.6","35",
04/23/23 19:34:43.105,"30250","101","19.9","49.6","35",
04/23/23 19:34:54.609,"30250","101","19.8","49.6","34.9",
04/23/23 19:35:06.702,"30250","101","19.7","49.6","34.9",
04/23/23 19:35:17.816,"30250","101","19.8","49.6","34.9",
04/23/23 19:35:29.040,"30140","101","19.7","49.6","34.9",
04/23/23 19:35:40.444,"30140","101","19.7","49.6","34.8",
04/23/23 19:35:52.138,"30140","101","19.8","49.6","34.8",
04/23/23 19:36:03.362,"30140","101","19.8","49.6","34.8",
04/23/23 19:36:14.287,"30140","101","19.8","49.6","34.8",
04/23/23 19:36:25.990,"30140","101","19.7","49.6","34.8",
04/23/23 19:36:37.474,"30140","101","19.8","49.6","34.8",
04/23/23 19:36:48.958,"30140","101","19.8","49.6","34.8",
04/23/23 19:37:00.492,"30140","101","19.8","49.6","34.8",
04/23/23 19:37:11.886,"30140","101","19.8","49.6","34.8",
04/23/23 19:37:23.310,"30140","101","19.8","49.6","34.8",
04/23/23 19:37:34.774,"30140","101","19.8","49.6","34.8",
04/23/23 19:37:46.498,"30140","101","19.8","49.6","34.8",
04/23/23 19:37:58.212,"30140","101","19.7","49.6","34.8",
04/23/23 19:38:09.366,"30140","101","19.7","49.6","34.9",
04/23/23 19:38:21.050,"30140","101","19.7","49.6","34.9",
04/23/23 19:38:32.484,"30140","101","19.8","49.5","34.9",
04/23/23 19:38:43.808,"30140","101","19.8","49.5","34.9",
04/23/23 19:38:54.942,"30250","101","19.7","49.6","34.9",
04/23/23 19:39:06.426,"30250","101","19.8","49.6","34.9",
04/23/23 19:39:17.910,"30250","101","19.8","49.5","34.9",
04/23/23 19:39:28.924,"30250","101","19.8","49.6","35",
04/23/23 19:39:40.688,"30250","101","19.7","49.6","35",
04/23/23 19:39:51.692,"30250","101","19.8","49.6","35",
04/23/23 19:40:03.296,"30250","101","19.7","49.6","35",
04/23/23 19:40:15.260,"30360","101","19.8","49.6","35",
04/23/23 19:40:26.464,"30360","101","19.7","49.7","35",
04/23/23 19:40:38.058,"30360","101","19.8","49.6","35.1",
04/23/23 19:40:49.631,"30360","101","19.7","49.6","35.1",
04/23/23 19:41:01.305,"30360","101","19.7","49.6","35.1",
04/23/23 19:41:12.939,"30360","101","19.7","49.6","35.1",
04/23/23 19:41:24.543,"30360","101","19.7","49.6","35.1",
04/23/23 19:41:36.017,"30460","101","19.7","49.6","35.1",
04/23/23 19:41:47.271,"30460","101","19.8","49.6","35.1",
04/23/23 19:41:58.625,"30460","101","19.7","49.6","35.1",
04/23/23 19:42:10.059,"30460","101","19.8","49.6","35.1",
04/23/23 19:42:21.643,"30460","101","19.7","49.6","35.1",
04/23/23 19:42:33.117,"30460","101","19.8","49.7","35.1",
04/23/23 19:42:44.721,"30460","101","19.8","49.7","35.2",
04/23/23 19:42:56.185,"30460","101","19.7","49.7","35.1",
04/23/23 19:43:07.689,"30460","101","19.8","49.7","35.2",
04/23/23 19:43:18.913,"30460","101","19.7","49.7","35.2",
04/23/23 19:43:30.377,"30460","101","19.7","49.7","35.2",
04/23/23 19:43:41.651,"30460","101","19.7","49.7","35.2",
04/23/23 19:43:53.335,"30460","101","19.7","49.7","35.2",
04/23/23 19:44:04.669,"30570","101","19.8","49.7","35.2",
04/23/23 19:44:16.033,"30570","101","19.8","49.7","35.2",
04/23/23 19:44:27.966,"30570","101","19.7","49.7","35.2",
04/23/23 19:44:39.270,"30570","101","19.8","49.8","35.2",
04/23/23 19:44:50.535,"30570","101","19.8","49.7","35.2",
04/23/23 19:45:02.208,"30570","101","19.8","49.7","35.2",
04/23/23 19:45:13.912,"30570","101","19.8","49.7","35.2",
04/23/23 19:45:25.286,"30570","101","19.7","49.7","35.2",
04/23/23 19:45:36.810,"30570","101","19.7","49.7","35.2",
04/23/23 19:45:48.594,"30570","101","19.7","49.7","35.2",
04/23/23 19:45:59.978,"30570","101","19.7","49.7","35.2",
04/23/23 19:46:11.642,"30570","101","19.8","49.7","35.2",
04/23/23 19:46:23.466,"30570","101","19.7","49.7","35.2",
04/23/23 19:46:34.950,"30570","101","19.8","49.7","35.2",
04/23/23 19:46:46.743,"30570","101","19.7","49.7","35.3",
04/23/23 19:46:58.117,"30570","101","19.8","49.7","35.3",
04/23/23 19:47:09.731,"30570","101","19.8","49.7","35.3",
04/23/23 19:47:21.545,"30570","101","19.7","49.7","35.3",
04/23/23 19:47:33.029,"30570","101","19.8","49.7","35.3",
04/23/23 19:47:44.833,"30570","101","19.8","49.7","35.3",
04/23/23 19:47:56.577,"30570","101","19.8","49.7","35.3",
04/23/23 19:48:08.250,"30680","101","19.8","49.7","35.3",
04/23/23 19:48:19.694,"30570","101","19.8","49.7","35.3",
04/23/23 19:48:31.608,"30570","101","19.8","49.7","35.3",
04/23/23 19:48:43.042,"30570","101","19.8","49.7","35.3",
04/23/23 19:48:54.766,"30570","101","19.8","49.7","35.3",
04/23/23 19:49:06.510,"30570","101","19.8","49.7","35.3",
04/23/23 19:49:17.994,"30570","101","19.8","49.7","35.3",
04/23/23 19:49:29.917,"30570","101","19.8","49.7","35.3",
04/23/23 19:49:41.331,"30680","101","19.8","49.7","35.3",
04/23/23 19:49:52.935,"30680","101","19.7","49.7","35.3",
04/23/23 19:50:04.519,"30680","101","19.8","49.7","35.3",
04/23/23 19:50:15.823,"30680","101","19.8","49.7","35.3",
04/23/23 19:50:27.167,"30680","101","19.8","49.8","35.3",
04/23/23 19:50:38.451,"30680","101","19.7","49.8","35.3",
04/23/23 19:50:49.935,"30680","101","19.8","49.8","35.3",
04/23/23 19:51:01.449,"30680","101","19.8","49.9","35.4",
04/23/23 19:51:13.063,"30680","101","19.8","49.9","35.4",
04/23/23 19:51:24.437,"30680","101","19.8","49.8","35.3",
04/23/23 19:51:35.621,"30680","101","19.7","49.8","35.3",
04/23/23 19:51:47.105,"30680","101","19.7","49.8","35.4",
04/23/23 19:51:58.559,"30680","101","19.8","49.8","35.4",
04/23/23 19:52:10.353,"30680","101","19.8","49.8","35.4",
04/23/23 19:52:22.257,"30680","101","19.8","49.8","35.4",
04/23/23 19:52:33.451,"30680","101","19.8","49.8","35.4",
04/23/23 19:52:45.284,"30680","101","19.7","49.8","35.4",
04/23/23 19:52:57.078,"30680","101","19.7","49.8","35.4",
04/23/23 19:53:08.832,"30680","101","19.8","49.8","35.4",
04/23/23 19:53:20.296,"30680","101","19.8","49.8","35.4",
04/23/23 19:53:31.670,"30680","101","19.8","49.8","35.4",
04/23/23 19:53:43.514,"30680","101","19.7","49.7","35.4",
04/23/23 19:53:55.208,"30680","101","19.8","49.7","35.4",
04/23/23 19:54:07.011,"30680","101","19.8","49.8","35.4",
04/23/23 19:54:18.585,"30680","101","19.7","49.7","35.4",
04/23/23 19:54:30.159,"30680","101","19.8","49.7","35.4",
04/23/23 19:54:41.893,"30680","101","19.7","49.7","35.4",
04/23/23 19:54:53.177,"30680","101","19.7","49.8","35.4",
04/23/23 19:55:04.751,"30680","101","19.8","49.9","35.4",
04/23/23 19:55:16.475,"30680","101","19.8","50","35.4",
04/23/23 19:55:28.029,"30780","101","19.8","50","35.4",
04/23/23 19:55:39.503,"30680","101","19.7","50","35.4",
04/23/23 19:55:51.067,"30680","101","19.7","50","35.4",
04/23/23 19:56:02.750,"30680","101","19.7","50","35.4",
04/23/23 19:56:14.094,"30780","101","19.8","49.9","35.4",
04/23/23 19:56:25.828,"30780","101","19.7","49.9","35.4",
04/23/23 19:56:37.242,"30680","101","19.8","49.9","35.4",
04/23/23 19:56:49.036,"30780","101","19.7","49.9","35.4",
04/23/23 19:57:00.400,"30780","101","19.8","49.9","35.4",
04/23/23 19:57:12.424,"30680","101","19.8","49.9","35.4",
04/23/23 19:57:24.677,"30680","101","19.7","49.9","35.4",
04/23/23 19:57:36.621,"30680","101","19.8","49.9","35.4",
04/23/23 19:57:48.235,"30680","101","19.8","50","35.4",
04/23/23 19:57:59.989,"30680","101","19.8","49.9","35.4",
04/23/23 19:58:11.523,"30680","101","19.8","49.9","35.4",
04/23/23 19:58:22.966,"30680","101","19.8","49.9","35.4",
04/23/23 19:58:34.540,"30680","101","19.7","49.9","35.4",
04/23/23 19:58:46.114,"30680","101","19.8","49.9","35.4",
04/23/23 19:58:58.138,"30780","101","19.8","49.9","35.4",
04/23/23 19:59:10.082,"30680","101","19.7","49.9","35.4",
04/23/23 19:59:21.126,"30680","101","19.7","49.9","35.4",
04/23/23 19:59:33.050,"30680","101","19.8","49.9","35.4",
04/23/23 19:59:45.033,"30680","101","19.7","49.9","35.4",
04/23/23 19:59:56.907,"30680","101","19.8","50","35.4",
04/23/23 20:00:08.151,"30680","101","19.7","50","35.4",
04/23/23 20:00:19.645,"30680","101","19.7","50","35.4",
04/23/23 20:00:31.229,"30680","101","19.8","50","35.4",
04/23/23 20:00:42.753,"30780","101","19.7","50.1","35.4",
04/23/23 20:00:54.477,"30680","101","19.7","50.1","35.4",
04/23/23 20:01:06.340,"30780","101","19.7","50","35.4",
04/23/23 20:01:17.674,"30780","101","19.7","50.1","35.4",
04/23/23 20:01:29.518,"30780","101","19.8","50.1","35.4",
04/23/23 20:01:41.122,"30780","101","19.8","50.1","35.4",
04/23/23 20:01:53.426,"30780","101","19.8","50.1","35.4",
04/23/23 20:02:05.259,"30780","101","19.8","50.1","35.4",
04/23/23 20:02:17.103,"30780","101","19.7","50.1","35.4",
04/23/23 20:02:28.747,"30780","101","19.7","50.1","35.4",
04/23/23 20:02:41.230,"30780","101","19.7","50.1","35.4",
04/23/23 20:02:52.784,"30780","101","19.8","50","35.4",
04/23/23 20:03:04.538,"30780","101","19.8","50.1","35.4",
04/23/23 20:03:16.292,"30780","101","19.8","50","35.4",
04/23/23 20:03:27.356,"30780","101","19.8","50.1","35.4",
04/23/23 20:03:39.330,"30680","101","19.8","50.1","35.4",
04/23/23 20:03:50.794,"30680","101","19.7","50.1","35.4",
04/23/23 20:04:02.877,"30780","101","19.7","50.1","35.4",
04/23/23 20:04:14.901,"30780","101","19.7","50.2","35.4",
04/23/23 20:04:26.405,"30780","101","19.7","50.2","35.4",
04/23/23 20:04:38.838,"30780","101","19.8","50.1","35.4",
04/23/23 20:04:50.482,"30780","101","19.7","50.1","35.4",
04/23/23 20:05:02.106,"30780","101","19.7","50.1","35.4",
04/23/23 20:05:13.790,"30780","101","19.7","50.1","35.4",
04/23/23 20:05:25.654,"30780","101","19.7","50.1","35.4",
04/23/23 20:05:36.928,"30780","101","19.8","50.1","35.4",
04/23/23 20:05:48.332,"30780","101","19.7","50.1","35.4",
04/23/23 20:06:00.116,"30780","101","19.7","50.1","35.4",
04/23/23 20:06:11.929,"30780","101","19.7","50.2","35.4",
04/23/23 20:06:23.993,"30780","101","19.7","50.2","35.4",
04/23/23 20:06:36.157,"30780","101","19.7","50.2","35.4",
04/23/23 20:06:48.200,"30780","101","19.7","50.2","35.4",
04/23/23 20:06:59.814,"30780","101","19.7","50.2","35.4",
04/23/23 20:07:11.118,"30780","101","19.7","50.3","35.4",
04/23/23 20:07:22.902,"30780","101","19.8","50.3","35.4",
04/23/23 20:07:34.956,"30780","101","19.7","50.3","35.4",
04/23/23 20:07:46.719,"30780","101","19.8","50.3","35.4",
04/23/23 20:07:58.473,"30780","101","19.7","50.3","35.4",
04/23/23 20:08:10.237,"30780","101","19.8","50.3","35.4",
04/23/23 20:08:22.011,"30780","101","19.7","50.3","35.4",
04/23/23 20:08:33.775,"30780","101","19.7","50.3","35.4",
04/23/23 20:08:45.838,"30780","101","19.7","50.3","35.4",
04/23/23 20:08:57.512,"30780","101","19.7","50.3","35.5",
04/23/23 20:09:09.386,"30780","101","19.7","50.3","35.4",
04/23/23 20:09:21.230,"30780","101","19.7","50.3","35.4",
04/23/23 20:09:33.113,"30780","101","19.7","50.3","35.4",
04/23/23 20:09:44.817,"30780","101","19.7","50.3","35.4",
04/23/23 20:09:56.471,"30780","101","19.7","50.3","35.4",
04/23/23 20:10:08.015,"30780","101","19.7","50.3","35.4",
04/23/23 20:10:19.709,"30780","101","19.7","50.3","35.4",
04/23/23 20:10:31.653,"30780","101","19.7","50.4","35.4",
04/23/23 20:10:43.276,"30780","101","19.8","50.3","35.4",
04/23/23 20:10:54.900,"30780","101","19.8","50.3","35.4",
04/23/23 20:11:06.534,"30780","101","19.7","50.3","35.4",
04/23/23 20:11:18.078,"30780","101","19.7","50.3","35.4",
04/23/23 20:11:29.612,"30780","101","19.7","50.3","35.4",
04/23/23 20:11:41.176,"30780","101","19.8","50.3","35.4",
04/23/23 20:11:53.110,"30780","101","19.7","50.3","35.4",
04/23/23 20:12:04.833,"30780","101","19.8","50.3","35.4",
04/23/23 20:12:16.457,"30780","101","19.7","50.3","35.4",
04/23/23 20:12:28.251,"30780","101","19.8","50.3","35.4",
04/23/23 20:12:40.335,"30780","101","19.7","50.3","35.4",
04/23/23 20:12:51.909,"30780","101","19.7","50.3","35.4",
04/23/23 20:13:04.152,"30780","101","19.7","50.2","35.5",
04/23/23 20:13:15.786,"30780","101","19.7","50.3","35.5",
04/23/23 20:13:27.580,"30780","101","19.7","50.2","35.4",
04/23/23 20:13:39.274,"30780","101","19.7","50.3","35.4",
04/23/23 20:13:51.507,"30780","101","19.7","50.3","35.4",
04/23/23 20:14:03.811,"30780","101","19.8","50.3","35.4",
04/23/23 20:14:15.035,"30780","101","19.7","50.3","35.4",
04/23/23 20:14:26.659,"30780","101","19.8","50.3","35.4",
04/23/23 20:14:38.432,"30780","101","19.7","50.3","35.4",
04/23/23 20:14:50.396,"30780","101","19.8","50.3","35.5",
04/23/23 20:15:02.550,"30780","101","19.7","50.3","35.4",
04/23/23 20:15:14.304,"30780","101","19.7","50.4","35.4",
04/23/23 20:15:26.187,"30780","101","19.7","50.4","35.4",
04/23/23 20:15:37.621,"30780","101","19.7","50.4","35.4",
04/23/23 20:15:49.185,"30780","101","19.7","50.4","35.4",
04/23/23 20:16:01.339,"30780","101","19.8","50.4","35.4",
04/23/23 20:16:13.282,"30780","101","19.7","50.4","35.5",
04/23/23 20:16:24.786,"30780","101","19.7","50.4","35.5",
04/23/23 20:16:36.350,"30780","101","19.7","50.4","35.4",
04/23/23 20:16:47.994,"30780","101","19.7","50.3","35.4",
04/23/23 20:16:59.918,"30780","101","19.7","50.3","35.5",
04/23/23 20:17:12.072,"30780","101","19.7","50.3","35.4",
04/23/23 20:17:23.955,"30780","101","19.7","50.3","35.4",
04/23/23 20:17:36.279,"30780","101","19.8","50.3","35.5",
04/23/23 20:17:47.893,"30780","101","19.8","50.3","35.4",
04/23/23 20:17:59.746,"30780","101","19.8","50.3","35.4",
04/23/23 20:18:11.920,"30780","101","19.7","50.4","35.4",
04/23/23 20:18:23.974,"30780","101","19.7","50.4","35.4",
04/23/23 20:18:35.498,"30780","101","19.7","50.4","35.5",
04/23/23 20:18:47.041,"30780","101","19.7","50.4","35.4",
04/23/23 20:18:58.735,"30780","101","19.7","50.4","35.5",
04/23/23 20:19:10.769,"30780","101","19.8","50.4","35.4",
04/23/23 20:19:22.783,"30780","101","19.8","50.4","35.4",
04/23/23 20:19:34.606,"30780","101","19.7","50.4","35.4",
04/23/23 20:19:46.720,"30780","101","19.7","50.4","35.4",
04/23/23 20:19:58.164,"30780","101","19.7","50.4","35.4",
04/23/23 20:20:09.518,"30780","101","19.7","50.4","35.4",
04/23/23 20:20:21.402,"30780","101","19.8","50.3","35.4",
04/23/23 20:20:33.775,"30780","101","19.8","50.3","35.4",
04/23/23 20:20:45.919,"30780","101","19.8","50.3","35.4",
04/23/23 20:20:57.543,"30780","101","19.7","50.3","35.4",
04/23/23 20:21:09.247,"30780","101","19.7","50.3","35.4",
04/23/23 20:21:20.990,"30780","101","19.7","50.3","35.4",
04/23/23 20:21:33.274,"30780","101","19.8","50.3","35.4",
04/23/23 20:21:44.648,"30780","101","19.8","50.3","35.4",
04/23/23 20:21:56.652,"30780","101","19.7","50.3","35.4",
04/23/23 20:22:08.305,"30780","101","19.7","50.4","35.4",
04/23/23 20:22:20.639,"30780","101","19.8","50.4","35.4",
04/23/23 20:22:32.763,"30780","101","19.7","50.5","35.5",
04/23/23 20:22:44.586,"30780","101","19.7","50.5","35.5",
04/23/23 20:22:56.010,"30780","101","19.7","50.6","35.5",
04/23/23 20:23:07.754,"30780","101","19.7","50.6","35.5",
04/23/23 20:23:19.438,"30780","101","19.8","50.6","35.5",
04/23/23 20:23:31.781,"30780","101","19.7","50.6","35.5",
04/23/23 20:23:43.325,"30780","101","19.7","50.6","35.5",
04/23/23 20:23:55.549,"30780","101","19.7","50.6","35.5",
04/23/23 20:24:07.713,"30780","101","19.8","50.5","35.5",
04/23/23 20:24:19.896,"30780","101","19.7","50.5","35.5",
04/23/23 20:24:31.960,"30780","101","19.8","50.4","35.5",
04/23/23 20:24:44.153,"30780","101","19.8","50.4","35.5",
04/23/23 20:24:55.847,"30780","101","19.8","50.4","35.4",
04/23/23 20:25:07.421,"30780","101","19.8","50.4","35.4",
04/23/23 20:25:19.185,"30780","101","19.8","50.5","35.4",
04/23/23 20:25:31.358,"30780","101","19.8","50.5","35.4",
04/23/23 20:25:43.452,"30780","101","19.8","50.5","35.4",
04/23/23 20:25:55.106,"30780","101","19.8","50.6","35.4",
04/23/23 20:26:06.850,"30780","101","19.7","50.6","35.4",
04/23/23 20:26:18.504,"30780","101","19.8","50.6","35.4",
04/23/23 20:26:30.477,"30780","101","19.8","50.6","35.4",
04/23/23 20:26:42.581,"30780","101","19.8","50.5","35.4",
04/23/23 20:26:54.834,"30780","101","19.8","50.5","35.4",
04/23/23 20:27:07.138,"30780","101","19.8","50.5","35.4",
04/23/23 20:27:18.762,"30780","101","19.8","50.4","35.4",
04/23/23 20:27:30.865,"30780","101","19.8","50.4","35.4",
04/23/23 20:27:42.739,"30780","101","19.8","50.4","35.4",
04/23/23 20:27:54.843,"30780","101","19.8","50.4","35.4",
04/23/23 20:28:07.176,"30780","101","19.9","50.4","35.4",
04/23/23 20:28:19.180,"30680","101","19.7","50.4","35.4",
04/23/23 20:28:31.134,"30780","101","19.8","50.4","35.4",
04/23/23 20:28:42.568,"30780","101","19.8","50.4","35.4",
04/23/23 20:28:54.651,"30780","101","19.8","50.4","35.4",
04/23/23 20:29:06.935,"30780","101","19.9","50.4","35.4",
04/23/23 20:29:18.759,"30780","101","19.8","50.4","35.4",
04/23/23 20:29:30.642,"30780","101","19.9","50.4","35.4",
04/23/23 20:29:42.966,"30780","101","19.8","50.3","35.4",
04/23/23 20:29:54.850,"30780","101","19.8","50.3","35.5",
04/23/23 20:30:06.573,"30780","101","19.8","50.3","35.5",
04/23/23 20:30:18.487,"30780","101","19.8","50.3","35.5",
04/23/23 20:30:30.561,"30780","101","19.8","50.3","35.5",
04/23/23 20:30:42.914,"30780","101","19.8","50.3","35.5",
04/23/23 20:30:54.928,"30780","101","19.8","50.4","35.5",
04/23/23 20:31:07.132,"30780","101","19.9","50.4","35.5",
04/23/23 20:31:19.375,"30780","101","19.8","50.5","35.5",
04/23/23 20:31:31.519,"30780","101","19.8","50.4","35.5",
04/23/23 20:31:43.682,"30780","101","19.9","50.5","35.5",
04/23/23 20:31:55.626,"30780","101","19.8","50.5","35.5",
04/23/23 20:32:07.650,"30780","101","19.8","50.6","35.4",
04/23/23 20:32:19.913,"30780","101","19.8","50.6","35.4",
04/23/23 20:32:31.747,"30780","101","19.8","50.6","35.5",
04/23/23 20:32:43.391,"30780","101","19.8","50.6","35.5",
04/23/23 20:32:55.185,"30780","101","19.9","50.6","35.5",
04/23/23 20:33:07.008,"30780","101","19.9","50.6","35.4",
04/23/23 20:33:19.452,"30780","101","19.8","50.5","35.4",
04/23/23 20:33:31.276,"30780","101","19.8","50.5","35.4",
04/23/23 20:33:43.169,"30780","101","19.8","50.5","35.4",
04/23/23 20:33:54.893,"30780","101","19.9","50.5","35.4",
04/23/23 20:34:06.727,"30780","101","19.9","50.5","35.4",
04/23/23 20:34:18.771,"30780","101","19.8","50.5","35.4",
04/23/23 20:34:30.684,"30780","101","19.8","50.5","35.4",
04/23/23 20:34:42.748,"30780","101","19.8","50.5","35.4",
04/23/23 20:34:54.692,"30780","101","19.9","50.5","35.4",
04/23/23 20:35:07.505,"30780","101","19.8","50.5","35.4",
04/23/23 20:35:19.619,"30780","101","19.9","50.5","35.4",
04/23/23 20:35:31.652,"30780","101","19.8","50.5","35.4",
04/23/23 20:35:43.906,"30780","101","19.8","50.5","35.4",
04/23/23 20:35:55.720,"30780","101","19.8","50.6","35.4",
04/23/23 20:36:08.013,"30780","101","19.9","50.6","35.4",
04/23/23 20:36:20.257,"30780","101","19.8","50.6","35.4",
04/23/23 20:36:32.250,"30780","101","19.8","50.6","35.4",
04/23/23 20:36:44.054,"30780","101","19.8","50.6","35.4",
04/23/23 20:36:56.098,"30780","101","19.9","50.6","35.4",
04/23/23 20:37:08.071,"30780","101","19.8","50.6","35.4",
04/23/23 20:37:19.545,"30780","101","19.8","50.7","35.4",
04/23/23 20:37:31.589,"30780","101","19.8","50.7","35.5",
04/23/23 20:37:44.022,"30780","101","19.8","50.8","35.5",
04/23/23 20:37:55.896,"30780","101","19.8","50.9","35.5",
04/23/23 20:38:08.290,"30780","101","19.8","50.9","35.5",
04/23/23 20:38:20.053,"30780","101","19.7","51","35.5",
04/23/23 20:38:32.107,"30780","101","19.8","51","35.5",
04/23/23 20:38:44.191,"30780","101","19.8","50.9","35.4",
04/23/23 20:38:56.314,"30780","101","19.8","50.9","35.4",
04/23/23 20:39:08.618,"30780","101","19.8","50.9","35.5",
04/23/23 20:39:20.751,"30780","101","19.8","50.9","35.5",
04/23/23 20:39:32.235,"30780","101","19.8","50.9","35.5",
04/23/23 20:39:44.469,"30780","101","19.8","50.9","35.5",
04/23/23 20:39:56.443,"30780","101","19.8","50.9","35.5",
04/23/23 20:40:08.346,"30780","101","19.8","50.8","35.5",
04/23/23 20:40:20.500,"30780","101","19.8","50.8","35.5",
04/23/23 20:40:32.154,"30780","101","19.8","50.8","35.5",
04/23/23 20:40:43.958,"30780","101","19.8","50.8","35.5",
04/23/23 20:40:55.981,"30780","101","19.8","50.8","35.5",
04/23/23 20:41:08.155,"30780","101","19.8","50.8","35.4",
04/23/23 20:41:19.689,"30780","101","19.9","50.8","35.4",
04/23/23 20:41:31.882,"30780","101","19.9","50.8","35.4",
04/23/23 20:41:43.776,"30780","101","19.8","50.8","35.4",
04/23/23 20:41:56.030,"30780","101","19.8","50.8","35.5",
04/23/23 20:42:07.923,"30780","101","19.8","50.8","35.5",
04/23/23 20:42:19.577,"30780","101","19.8","50.7","35.5",
04/23/23 20:42:31.631,"30780","101","19.8","50.7","35.5",
04/23/23 20:42:43.435,"30780","101","19.8","50.7","35.5",
04/23/23 20:42:55.328,"30780","101","19.8","50.7","35.5",
04/23/23 20:43:07.732,"30780","101","19.8","50.7","35.4",
04/23/23 20:43:19.556,"30780","101","19.8","50.7","35.4",
04/23/23 20:43:31.609,"30780","101","19.9","50.7","35.4",
04/23/23 20:43:43.393,"30780","101","19.9","50.8","35.4",
04/23/23 20:43:55.427,"30780","101","19.8","50.8","35.4",
04/23/23 20:44:07.251,"30780","101","19.8","50.8","35.5",
04/23/23 20:44:19.314,"30780","101","19.8","50.8","35.4",
04/23/23 20:44:31.528,"30780","101","19.8","50.8","35.4",
04/23/23 20:44:43.212,"30780","101","19.8","50.8","35.4",
04/23/23 20:44:55.105,"30780","101","19.9","50.8","35.4",
04/23/23 20:45:06.939,"30780","101","19.8","50.8","35.4",
04/23/23 20:45:19.013,"30780","101","19.8","50.8","35.4",
04/23/23 20:45:31.186,"30780","101","19.8","50.8","35.4",
04/23/23 20:45:43.370,"30780","101","19.8","50.8","35.4",
04/23/23 20:45:55.593,"30780","101","19.8","50.8","35.4",
04/23/23 20:46:07.587,"30780","101","19.8","50.8","35.4",
04/23/23 20:46:19.871,"30780","101","19.8","50.9","35.4",
04/23/23 20:46:31.754,"30780","101","19.8","50.9","35.4",
04/23/23 20:46:44.028,"30780","101","19.8","50.9","35.4",
04/23/23 20:46:55.732,"30780","101","19.8","50.9","35.4",
04/23/23 20:47:07.955,"30780","101","19.7","50.9","35.4",
04/23/23 20:47:20.199,"30780","101","19.8","50.9","35.4",
04/23/23 20:47:32.203,"30780","101","19.8","51","35.4",
04/23/23 20:47:44.136,"30780","101","19.8","51","35.4",
04/23/23 20:47:55.880,"30780","101","19.8","51","35.4",
04/23/23 20:48:07.874,"30780","101","19.8","51","35.4",
04/23/23 20:48:19.727,"30780","101","19.8","51.1","35.4",
04/23/23 20:48:31.881,"30780","101","19.8","51.1","35.4",
04/23/23 20:48:43.735,"30780","101","19.8","51","35.4",
04/23/23 20:48:56.088,"30780","101","19.8","51.1","35.4",
04/23/23 20:49:08.342,"30780","101","19.8","51","35.4",
