,sensor [GSS 100%],
,CO2,
04/24/23 22:26:35.698,"15600",
04/24/23 22:26:37.701,"15500",
04/24/23 22:26:39.693,"15500",
04/24/23 22:26:41.696,"15400",
04/24/23 22:26:43.699,"15400",
04/24/23 22:26:45.703,"15400",
04/24/23 22:26:47.699,"15300",
04/24/23 22:26:49.694,"15300",
04/24/23 22:26:51.702,"15200",
04/24/23 22:26:53.702,"15100",
04/24/23 22:26:55.703,"15100",
04/24/23 22:26:57.701,"15000",
04/24/23 22:26:59.694,"15000",
04/24/23 22:27:01.697,"15000",
04/24/23 22:27:03.704,"15000",
04/24/23 22:27:05.693,"14900",
04/24/23 22:27:07.696,"14900",
04/24/23 22:27:09.697,"14900",
04/24/23 22:27:11.702,"14800",
04/24/23 22:27:13.703,"14800",
04/24/23 22:27:15.691,"14800",
04/24/23 22:27:17.695,"14700",
04/24/23 22:27:19.702,"14700",
04/24/23 22:27:21.701,"14600",
04/24/23 22:27:23.696,"14600",
04/24/23 22:27:25.695,"14500",
04/24/23 22:27:27.697,"14400",
04/24/23 22:27:29.698,"14400",
04/24/23 22:27:31.699,"14300",
04/24/23 22:27:33.699,"14300",
04/24/23 22:27:35.697,"14300",
04/24/23 22:27:37.699,"14300",
04/24/23 22:27:39.702,"14200",
04/24/23 22:27:41.693,"14200",
04/24/23 22:27:43.695,"14200",
04/24/23 22:27:45.703,"14100",
04/24/23 22:27:47.691,"14100",
04/24/23 22:27:49.701,"14000",
04/24/23 22:27:51.697,"14000",
04/24/23 22:27:53.705,"14000",
04/24/23 22:27:55.697,"14000",
04/24/23 22:27:57.704,"13900",
04/24/23 22:27:59.705,"13900",
04/24/23 22:28:01.695,"13900",
04/24/23 22:28:03.690,"13900",
04/24/23 22:28:05.704,"13800",
04/24/23 22:28:07.695,"13800",
04/24/23 22:28:09.700,"13800",
04/24/23 22:28:11.705,"13700",
04/24/23 22:28:13.702,"13700",
04/24/23 22:28:15.704,"13700",
04/24/23 22:28:17.705,"13700",
04/24/23 22:28:19.694,"13700",
04/24/23 22:28:21.692,"13600",
04/24/23 22:28:23.693,"13600",
04/24/23 22:28:25.693,"13600",
04/24/23 22:28:27.706,"13500",
04/24/23 22:28:29.695,"13500",
04/24/23 22:28:31.691,"13500",
04/24/23 22:28:33.692,"13500",
04/24/23 22:28:35.698,"13500",
04/24/23 22:28:37.701,"13400",
04/24/23 22:28:39.701,"13400",
04/24/23 22:28:41.703,"13400",
04/24/23 22:28:43.694,"13400",
04/24/23 22:28:45.695,"13400",
04/24/23 22:28:47.693,"13300",
04/24/23 22:28:49.699,"13300",
04/24/23 22:28:51.701,"13300",
04/24/23 22:28:53.706,"13300",
04/24/23 22:28:55.692,"13200",
04/24/23 22:28:57.697,"13200",
04/24/23 22:28:59.700,"13200",
04/24/23 22:29:01.704,"13200",
04/24/23 22:29:03.701,"13100",
04/24/23 22:29:05.704,"13100",
04/24/23 22:29:07.701,"13100",
04/24/23 22:29:09.702,"13100",
04/24/23 22:29:11.704,"13000",
04/24/23 22:29:13.698,"13000",
04/24/23 22:29:15.699,"13000",
04/24/23 22:29:17.703,"13000",
04/24/23 22:29:19.704,"13000",
04/24/23 22:29:21.696,"12900",
04/24/23 22:29:23.698,"12900",
04/24/23 22:29:25.693,"12900",
04/24/23 22:29:27.696,"12900",
04/24/23 22:29:29.704,"12800",
04/24/23 22:29:31.693,"12800",
04/24/23 22:29:33.705,"12800",
04/24/23 22:29:35.705,"12800",
04/24/23 22:29:37.700,"12700",
04/24/23 22:29:39.701,"12700",
04/24/23 22:29:41.703,"12700",
04/24/23 22:29:43.696,"12600",
04/24/23 22:29:45.698,"12600",
04/24/23 22:29:47.705,"12600",
04/24/23 22:29:49.706,"12500",
04/24/23 22:29:51.707,"12500",
04/24/23 22:29:53.699,"12500",
04/24/23 22:29:55.700,"12500",
04/24/23 22:29:57.693,"12500",
04/24/23 22:29:59.700,"12500",
04/24/23 22:30:01.698,"12400",
04/24/23 22:30:03.699,"12400",
04/24/23 22:30:05.695,"12400",
04/24/23 22:30:07.694,"12400",
04/24/23 22:30:09.707,"12300",
04/24/23 22:30:11.705,"12300",
04/24/23 22:30:13.704,"12300",
04/24/23 22:30:15.696,"12300",
04/24/23 22:30:17.701,"12300",
04/24/23 22:30:19.707,"12300",
04/24/23 22:30:21.700,"12200",
04/24/23 22:30:23.704,"12200",
04/24/23 22:30:25.702,"12200",
04/24/23 22:30:27.699,"12200",
04/24/23 22:30:29.693,"12200",
04/24/23 22:30:31.708,"12200",
04/24/23 22:30:33.707,"12200",
04/24/23 22:30:35.693,"12100",
04/24/23 22:30:37.701,"12100",
04/24/23 22:30:39.695,"12100",
04/24/23 22:30:41.704,"12100",
04/24/23 22:30:43.695,"12100",
04/24/23 22:30:45.697,"12000",
04/24/23 22:30:47.706,"12000",
04/24/23 22:30:49.695,"12000",
04/24/23 22:30:51.701,"12000",
04/24/23 22:30:53.704,"12000",
04/24/23 22:30:55.695,"12000",
04/24/23 22:30:57.700,"11900",
04/24/23 22:30:59.698,"11900",
04/24/23 22:31:01.704,"11900",
04/24/23 22:31:03.698,"11900",
04/24/23 22:31:05.706,"11900",
04/24/23 22:31:07.707,"11800",
04/24/23 22:31:09.699,"11800",
04/24/23 22:31:11.695,"11800",
04/24/23 22:31:13.708,"11800",
04/24/23 22:31:15.704,"11800",
04/24/23 22:31:17.702,"11700",
04/24/23 22:31:19.698,"11700",
04/24/23 22:31:21.701,"11700",
04/24/23 22:31:23.704,"11700",
04/24/23 22:31:25.696,"11700",
04/24/23 22:31:27.695,"11700",
04/24/23 22:31:29.701,"11700",
04/24/23 22:31:31.702,"11600",
04/24/23 22:31:33.699,"11600",
04/24/23 22:31:35.701,"11600",
04/24/23 22:31:37.705,"11600",
04/24/23 22:31:39.702,"11600",
04/24/23 22:31:41.694,"11600",
04/24/23 22:31:43.708,"11500",
04/24/23 22:31:45.704,"11500",
04/24/23 22:31:47.707,"11500",
04/24/23 22:31:49.703,"11500",
04/24/23 22:31:51.698,"11500",
04/24/23 22:31:53.700,"11500",
04/24/23 22:31:55.706,"11500",
04/24/23 22:31:57.699,"11400",
04/24/23 22:31:59.704,"11400",
04/24/23 22:32:01.705,"11400",
04/24/23 22:32:03.705,"11400",
04/24/23 22:32:05.700,"11400",
04/24/23 22:32:07.706,"11300",
04/24/23 22:32:09.707,"11400",
04/24/23 22:32:11.696,"11400",
04/24/23 22:32:13.698,"11400",
04/24/23 22:32:15.700,"11300",
04/24/23 22:32:17.709,"11300",
04/24/23 22:32:19.708,"11300",
04/24/23 22:32:21.699,"11200",
04/24/23 22:32:23.703,"11200",
04/24/23 22:32:25.698,"11200",
04/24/23 22:32:27.708,"11200",
04/24/23 22:32:29.709,"11200",
04/24/23 22:32:31.697,"11200",
04/24/23 22:32:33.700,"11100",
04/24/23 22:32:35.702,"11100",
04/24/23 22:32:37.709,"11100",
04/24/23 22:32:39.695,"11100",
04/24/23 22:32:41.696,"11100",
04/24/23 22:32:43.701,"11100",
04/24/23 22:32:45.705,"11000",
04/24/23 22:32:47.710,"11100",
04/24/23 22:32:49.696,"11100",
04/24/23 22:32:51.700,"11100",
04/24/23 22:32:53.700,"11000",
04/24/23 22:32:55.708,"11000",
04/24/23 22:32:57.708,"11000",
04/24/23 22:32:59.698,"11000",
04/24/23 22:33:01.699,"11000",
04/24/23 22:33:03.700,"11000",
04/24/23 22:33:05.697,"10900",
04/24/23 22:33:07.705,"10900",
04/24/23 22:33:09.699,"10900",
04/24/23 22:33:11.703,"10900",
04/24/23 22:33:13.710,"10900",
04/24/23 22:33:15.696,"10800",
04/24/23 22:33:17.698,"10800",
04/24/23 22:33:19.700,"10800",
04/24/23 22:33:21.704,"10800",
04/24/23 22:33:23.703,"10700",
04/24/23 22:33:25.708,"10700",
04/24/23 22:33:27.702,"10700",
04/24/23 22:33:29.711,"10700",
04/24/23 22:33:31.700,"10700",
04/24/23 22:33:33.711,"10700",
04/24/23 22:33:35.705,"10700",
04/24/23 22:33:37.702,"10700",
04/24/23 22:33:39.711,"10700",
04/24/23 22:33:41.699,"10600",
04/24/23 22:33:43.707,"10600",
04/24/23 22:33:45.703,"10600",
04/24/23 22:33:47.699,"10600",
04/24/23 22:33:49.697,"10600",
04/24/23 22:33:51.698,"10600",
04/24/23 22:33:53.701,"10600",
04/24/23 22:33:55.697,"10600",
04/24/23 22:33:57.708,"10600",
04/24/23 22:33:59.698,"10600",
04/24/23 22:34:01.697,"10600",
04/24/23 22:34:03.701,"10600",
04/24/23 22:34:05.702,"10500",
04/24/23 22:34:07.701,"10500",
04/24/23 22:34:09.703,"10500",
04/24/23 22:34:11.710,"10500",
04/24/23 22:34:13.710,"10500",
04/24/23 22:34:15.699,"10500",
04/24/23 22:34:17.699,"10500",
04/24/23 22:34:19.698,"10500",
04/24/23 22:34:21.710,"10400",
04/24/23 22:34:23.709,"10400",
04/24/23 22:34:25.711,"10400",
04/24/23 22:34:27.709,"10400",
04/24/23 22:34:29.707,"10400",
04/24/23 22:34:31.698,"10400",
04/24/23 22:34:33.699,"10400",
04/24/23 22:34:35.712,"10400",
04/24/23 22:34:37.712,"10400",
04/24/23 22:34:39.698,"10400",
04/24/23 22:34:41.698,"10400",
04/24/23 22:34:43.712,"10400",
04/24/23 22:34:45.702,"10400",
04/24/23 22:34:47.697,"10300",
04/24/23 22:34:49.704,"10300",
04/24/23 22:34:51.701,"10300",
04/24/23 22:34:53.711,"10300",
04/24/23 22:34:55.705,"10300",
04/24/23 22:34:57.700,"10300",
04/24/23 22:34:59.699,"10300",
04/24/23 22:35:01.706,"10300",
04/24/23 22:35:03.705,"10300",
04/24/23 22:35:05.703,"10300",
04/24/23 22:35:07.703,"10300",
04/24/23 22:35:09.713,"10300",
04/24/23 22:35:11.707,"10300",
04/24/23 22:35:13.700,"10200",
04/24/23 22:35:15.711,"10200",
04/24/23 22:35:17.704,"10200",
04/24/23 22:35:19.707,"10200",
04/24/23 22:35:21.699,"10200",
04/24/23 22:35:23.710,"10200",
04/24/23 22:35:25.709,"10200",
04/24/23 22:35:27.709,"10200",
04/24/23 22:35:29.704,"10200",
04/24/23 22:35:31.713,"10200",
04/24/23 22:35:33.703,"10200",
04/24/23 22:35:35.704,"10200",
04/24/23 22:35:37.711,"10200",
04/24/23 22:35:39.711,"10100",
04/24/23 22:35:41.700,"10100",
