,sensor [GSS 100%],
,CO2,
04/19/23 18:20:46.237,"7200",
04/19/23 18:20:48.242,"7200",
04/19/23 18:20:50.235,"7200",
04/19/23 18:20:52.245,"7200",
04/19/23 18:20:54.239,"7200",
04/19/23 18:20:56.239,"7200",
04/19/23 18:20:58.249,"7200",
04/19/23 18:21:00.243,"7200",
04/19/23 18:21:02.239,"7100",
04/19/23 18:21:04.235,"7100",
04/19/23 18:21:06.240,"7100",
04/19/23 18:21:08.238,"7200",
04/19/23 18:21:10.246,"7200",
04/19/23 18:21:12.249,"7100",
04/19/23 18:21:14.250,"7100",
04/19/23 18:21:16.249,"7100",
04/19/23 18:21:18.245,"7100",
04/19/23 18:21:20.241,"7100",
04/19/23 18:21:22.240,"7100",
04/19/23 18:21:24.248,"7100",
04/19/23 18:21:26.240,"7100",
04/19/23 18:21:28.243,"7100",
04/19/23 18:21:30.240,"7100",
04/19/23 18:21:32.251,"7100",
04/19/23 18:21:34.246,"7100",
04/19/23 18:21:36.247,"7100",
04/19/23 18:21:38.251,"7100",
04/19/23 18:21:40.245,"7100",
04/19/23 18:21:42.240,"7100",
04/19/23 18:21:44.241,"7100",
04/19/23 18:21:46.237,"7100",
04/19/23 18:21:48.240,"7100",
04/19/23 18:21:50.250,"7100",
04/19/23 18:21:52.245,"7100",
04/19/23 18:21:54.239,"7100",
04/19/23 18:21:56.251,"7100",
04/19/23 18:21:58.245,"7100",
04/19/23 18:22:00.236,"7100",
04/19/23 18:22:02.240,"7100",
04/19/23 18:22:04.251,"7100",
04/19/23 18:22:06.245,"7100",
04/19/23 18:22:08.246,"7100",
04/19/23 18:22:10.250,"7100",
04/19/23 18:22:12.238,"7100",
04/19/23 18:22:14.250,"7100",
04/19/23 18:22:16.242,"7100",
04/19/23 18:22:18.237,"7100",
04/19/23 18:22:20.247,"7100",
04/19/23 18:22:22.236,"7100",
04/19/23 18:22:24.249,"7100",
04/19/23 18:22:26.250,"7100",
04/19/23 18:22:28.252,"7100",
04/19/23 18:22:30.247,"7200",
04/19/23 18:22:32.241,"7200",
04/19/23 18:22:34.244,"7200",
04/19/23 18:22:36.250,"7200",
04/19/23 18:22:38.237,"7200",
04/19/23 18:22:40.245,"7200",
04/19/23 18:22:42.249,"7300",
